NSC,LOG_HI_CONCENTRATION
789796,-4.6021
789808,-4.6021
789807,-4.6021
789806,-4.6021
789805,-4.6021
789804,-4.6021
789802,-4.6021
789800,-4.6021
783299,-4.6021
784016,-4.6021
357704,-4.6021
784015,-4.6021
784014,-4.6021
794093,-4.6021
683680,-4.6021
683681,-4.6021
794094,-4.6021
783923,-4.6021
783921,-4.6021
750213,-4.6021
793132,-4.6021
793130,-4.6021
793129,-4.6021
783922,-4.6021
750154,-4.6021
683779,-4.6021
783920,-4.6021
750153,-4.6021
784530,-4.6021
786055,-4.6021
790901,-4.6021
795963,-4.6021
790975,-4.6021
790982,-4.6021
795958,-4.6021
790986,-4.6021
748877,-4.6021
755441,-4.6021
646847,-4.6021
791452,-4.6021
791458,-4.6021
791459,-4.6021
784814,-4.6021
781466,-4.6021
791526,-4.6021
750864,-4.6021
755123,-4.6021
794588,-4.6021
749212,-4.6021
794232,-4.6021
813835,-4.6021
820505,-4.6021
821362,-4.6021
301739,-4.6021
812584,-4.6021
821371,-4.6021
670656,-4.6021
817391,-4.6021
818070,-4.6021
176327,-4.6021
756688,-4.6021
685459,-4.6021
807183,-4.6021
773319,-4.6021
742950,-4.6021
772751,-4.6021
772548,-4.6021
758612,-4.6021
821591,-4.6021
762932,-4.6021
808548,-4.6021
808549,-4.6021
808551,-4.6021
808552,-4.6021
758670,-4.6021
726291,-4.6021
123127,-4.6021
802545,-4.6021
125066,-4.6021
780462,-4.6021
635833,-4.6021
619003,-4.6021
801365,-4.6021
801366,-4.6021
801367,-4.6021
801369,-4.6021
801370,-4.6021
801372,-4.6021
122023,-4.6021
654289,-4.6021
671864,-4.6021
804426,-4.6021
654508,-4.6021
805125,-4.6021
805445,-4.6021
805450,-4.6021
125973,-4.6021
690267,-4.6021
690266,-4.6021
146208,-4.6021
811273,-4.6021
26980,-4.6021
799252,-4.5607
799251,-4.5607
799254,-4.5607
799253,-4.5229
789935,-4.5229
799248,-4.5229
752810,-4.4881
781085,-4.4881
766134,-4.4881
749379,-4.4881
766126,-4.4881
759310,-4.4881
766135,-4.4881
745943,-4.4881
763255,-4.4881
780423,-4.4881
757043,-4.4881
780453,-4.4881
752506,-4.4881
780457,-4.4881
751501,-4.4881
749673,-4.4881
783716,-4.4881
751465,-4.4881
781084,-4.4881
763728,-4.4881
781079,-4.4881
766122,-4.4881
783297,-4.4881
784017,-4.4881
762781,-4.4881
783298,-4.4881
646848,-4.4881
755437,-4.4881
758194,-4.4881
750007,-4.4881
786945,-4.4881
750212,-4.4881
762465,-4.4881
786942,-4.4881
749924,-4.4881
755444,-4.4881
755458,-4.4881
782191,-4.4881
755464,-4.4881
782784,-4.4881
766136,-4.4881
781101,-4.4881
762848,-4.4881
757363,-4.4881
761584,-4.4789
788364,-4.4789
784812,-4.4789
680072,-4.4789
788055,-4.4789
802541,-4.4789
788586,-4.4789
802547,-4.4789
775878,-4.4789
788106,-4.4789
788069,-4.4789
775877,-4.4789
802544,-4.4789
822674,-4.4776
821595,-4.4776
789120,-4.4776
785294,-4.4776
822671,-4.4776
821398,-4.4776
824068,-4.4776
824796,-4.4776
793136,-4.4776
824067,-4.4776
821592,-4.4776
819947,-4.4776
822447,-4.4776
793137,-4.4776
790132,-4.4776
793138,-4.4776
790135,-4.4776
790136,-4.4776
789944,-4.4776
824655,-4.4776
821670,-4.4776
821596,-4.4776
789803,-4.4776
821680,-4.4776
824550,-4.4776
789801,-4.4776
821369,-4.4776
785295,-4.4776
790137,-4.4776
824663,-4.4776
820508,-4.4776
790131,-4.4776
790983,-4.4776
790981,-4.4776
790980,-4.4776
821366,-4.4776
786062,-4.4776
785296,-4.4776
821373,-4.4776
790978,-4.4776
806009,-4.4776
778351,-4.4776
804629,-4.4776
797424,-4.4776
811261,-4.4776
773205,-4.4776
799966,-4.4776
797734,-4.4776
804226,-4.4776
745619,-4.4776
800317,-4.4776
804145,-4.4776
797883,-4.4776
795489,-4.4776
800316,-4.4776
807188,-4.4776
810108,-4.4776
782392,-4.4776
798263,-4.4776
812578,-4.4776
795648,-4.4776
783224,-4.4776
795964,-4.4776
798108,-4.4776
782393,-4.4776
797957,-4.4776
782394,-4.4776
795965,-4.4776
800343,-4.4776
803428,-4.4776
795179,-4.4776
809646,-4.4776
795174,-4.4776
803423,-4.4776
783100,-4.4776
783099,-4.4776
805852,-4.4776
772680,-4.4776
806027,-4.4776
794233,-4.4776
806529,-4.4776
794521,-4.4776
794557,-4.4776
794583,-4.4776
795178,-4.4776
811272,-4.4776
781620,-4.4776
811690,-4.4776
796472,-4.4776
801410,-4.4776
794949,-4.4776
794948,-4.4776
799315,-4.4776
781619,-4.4776
782395,-4.4776
809640,-4.4776
809592,-4.4776
806531,-4.4776
122750,-4.426
767647,-4.426
802252,-4.3979
799250,-4.3979
615258,-4.3936
793147,-4.3737
799249,-4.3716
793144,-4.3615
637462,-4.3605
642297,-4.3468
793146,-4.3439
805745,-4.3344
800018,-4.3233
802254,-4.3233
793145,-4.3098
762611,-4.301
762612,-4.301
781471,-4.301
762610,-4.301
774802,-4.301
138425,-4.301
762566,-4.301
758615,-4.301
759155,-4.301
763236,-4.301
682990,-4.301
758617,-4.301
758645,-4.301
774686,-4.301
758667,-4.301
758965,-4.301
657274,-4.301
773228,-4.301
754172,-4.301
758941,-4.301
754154,-4.301
754093,-4.301
787236,-4.301
762921,-4.301
762934,-4.301
758664,-4.301
762948,-4.301
754245,-4.301
787237,-4.301
787238,-4.301
787239,-4.301
773315,-4.301
762920,-4.301
788108,-4.301
780953,-4.301
266210,-4.301
780876,-4.301
761156,-4.301
780456,-4.301
780455,-4.301
788324,-4.301
788321,-4.301
788320,-4.301
781046,-4.301
642299,-4.301
781097,-4.301
642300,-4.301
781096,-4.301
760474,-4.301
781082,-4.301
781080,-4.301
781078,-4.301
781077,-4.301
761039,-4.301
266763,-4.301
781076,-4.301
781049,-4.301
779401,-4.301
759216,-4.301
776824,-4.301
759195,-4.301
788056,-4.301
759190,-4.301
788054,-4.301
759179,-4.301
678100,-4.301
759174,-4.301
762458,-4.301
753978,-4.301
762463,-4.301
778665,-4.301
778441,-4.301
759911,-4.301
273432,-4.301
788111,-4.301
788110,-4.301
772843,-4.301
759307,-4.301
759283,-4.301
772839,-4.301
783154,-4.301
335142,-4.301
107529,-4.301
756084,-4.301
756086,-4.301
756087,-4.301
756089,-4.301
756090,-4.301
783718,-4.301
782330,-4.301
184736,-4.301
757345,-4.301
757299,-4.301
756093,-4.301
756106,-4.301
757296,-4.301
782104,-4.301
152210,-4.301
766121,-4.301
766124,-4.301
782148,-4.301
782149,-4.301
766125,-4.301
766129,-4.301
766130,-4.301
766131,-4.301
767574,-4.301
325308,-4.301
783893,-4.301
324368,-4.301
782785,-4.301
782803,-4.301
782892,-4.301
782954,-4.301
782957,-4.301
782958,-4.301
782960,-4.301
782961,-4.301
110101,-4.301
783094,-4.301
756619,-4.301
756628,-4.301
757002,-4.301
757384,-4.301
756754,-4.301
756737,-4.301
766734,-4.301
176328,-4.301
756717,-4.301
756698,-4.301
696127,-4.301
756679,-4.301
782650,-4.301
756738,-4.301
772825,-4.301
757400,-4.301
758394,-4.301
143471,-4.301
764265,-4.301
764266,-4.301
785510,-4.301
785503,-4.301
785502,-4.301
754809,-4.301
764269,-4.301
764270,-4.301
143483,-4.301
785297,-4.301
144126,-4.301
144128,-4.301
758408,-4.301
754336,-4.301
772821,-4.301
763253,-4.301
306752,-4.301
758465,-4.301
306393,-4.301
758450,-4.301
786057,-4.301
763646,-4.301
758440,-4.301
772557,-4.301
772533,-4.301
755442,-4.301
103645,-4.301
755453,-4.301
643812,-4.301
757836,-4.301
757831,-4.301
755459,-4.301
757816,-4.301
757804,-4.301
682749,-4.301
757425,-4.301
765406,-4.301
758202,-4.301
764805,-4.301
755406,-4.301
758183,-4.301
755408,-4.301
755419,-4.301
784161,-4.301
755423,-4.301
755427,-4.301
755428,-4.301
755429,-4.301
755431,-4.301
781099,-4.301
268242,-4.301
78312,-4.301
804722,-4.301
817058,-4.301
817271,-4.301
817272,-4.301
817273,-4.301
817274,-4.301
804731,-4.301
817386,-4.301
817394,-4.301
804661,-4.301
804637,-4.301
818021,-4.301
804219,-4.301
804154,-4.301
804149,-4.301
804146,-4.301
804737,-4.301
804741,-4.301
750717,-4.301
805101,-4.301
791946,-4.301
805100,-4.301
805098,-4.301
654509,-4.301
750491,-4.301
816672,-4.301
804955,-4.301
816932,-4.301
822853,-4.301
750718,-4.301
792810,-4.301
804142,-4.301
77037,-4.301
11969,-4.301
803874,-4.301
750211,-4.301
803434,-4.301
76557,-4.301
793316,-4.301
803422,-4.301
803420,-4.301
804144,-4.301
804141,-4.301
803934,-4.301
803933,-4.301
403148,-4.301
791859,-4.301
750719,-4.301
791857,-4.301
806134,-4.301
750774,-4.301
806030,-4.301
806026,-4.301
806024,-4.301
806021,-4.301
806010,-4.301
805844,-4.301
806028,-4.301
791529,-4.301
806843,-4.301
528004,-4.301
806160,-4.301
806468,-4.301
806403,-4.301
806377,-4.301
806376,-4.301
806370,-4.301
791511,-4.301
80870,-4.301
791513,-4.301
806405,-4.301
805338,-4.301
805261,-4.301
805109,-4.301
622769,-4.301
805106,-4.301
750721,-4.301
805104,-4.301
805103,-4.301
750720,-4.301
791789,-4.301
791792,-4.301
791840,-4.301
805102,-4.301
805105,-4.301
750722,-4.301
805640,-4.301
805658,-4.301
805657,-4.301
805655,-4.301
805654,-4.301
750723,-4.301
805652,-4.301
805651,-4.301
805650,-4.301
805649,-4.301
805646,-4.301
805645,-4.301
805644,-4.301
805643,-4.301
805642,-4.301
805641,-4.301
683783,-4.301
820524,-4.301
803419,-4.301
744165,-4.301
799227,-4.301
799214,-4.301
819834,-4.301
684385,-4.301
795194,-4.301
795215,-4.301
725666,-4.301
800342,-4.301
800341,-4.301
819599,-4.301
819601,-4.301
746803,-4.301
819607,-4.301
746890,-4.301
794937,-4.301
799729,-4.301
799658,-4.301
799971,-4.301
800344,-4.301
641173,-4.301
747651,-4.301
797426,-4.301
797423,-4.301
797422,-4.301
796178,-4.301
797421,-4.301
797420,-4.301
820798,-4.301
797419,-4.301
670655,-4.301
796412,-4.301
820506,-4.301
820522,-4.301
797381,-4.301
796024,-4.301
797929,-4.301
797926,-4.301
797891,-4.301
795464,-4.301
820886,-4.301
820900,-4.301
796018,-4.301
796020,-4.301
796023,-4.301
800345,-4.301
800346,-4.301
800347,-4.301
818682,-4.301
640391,-4.301
802718,-4.301
802546,-4.301
802543,-4.301
802540,-4.301
802539,-4.301
802538,-4.301
744991,-4.301
801891,-4.301
801882,-4.301
803415,-4.301
744170,-4.301
6268,-4.301
803349,-4.301
803347,-4.301
803330,-4.301
803281,-4.301
803334,-4.301
683874,-4.301
683875,-4.301
801079,-4.301
794584,-4.301
749210,-4.301
749292,-4.301
746134,-4.301
800445,-4.301
800350,-4.301
800349,-4.301
800348,-4.301
53396,-4.301
749296,-4.301
801407,-4.301
801421,-4.301
749675,-4.301
683876,-4.301
683877,-4.301
683878,-4.301
794196,-4.301
745363,-4.301
749382,-4.301
749380,-4.301
745582,-4.301
745617,-4.301
801422,-4.301
683785,-4.301
806861,-4.301
791469,-4.301
811276,-4.301
811266,-4.301
811263,-4.301
27592,-4.301
811262,-4.301
671681,-4.301
811822,-4.301
729177,-4.301
729176,-4.301
811137,-4.301
813428,-4.301
752278,-4.301
752273,-4.301
752270,-4.301
19912,-4.301
810734,-4.301
789949,-4.301
671410,-4.301
690268,-4.301
753140,-4.301
690270,-4.301
690271,-4.301
686305,-4.301
753139,-4.301
690269,-4.301
686304,-4.301
812694,-4.301
812693,-4.301
812690,-4.301
812692,-4.301
812695,-4.301
633203,-4.301
789719,-4.301
752505,-4.301
752504,-4.301
752503,-4.301
811982,-4.301
811975,-4.301
811946,-4.301
24818,-4.301
789550,-4.301
791470,-4.301
33092,-4.301
808729,-4.301
808727,-4.301
815086,-4.301
815089,-4.301
809476,-4.301
751281,-4.301
809316,-4.301
824727,-4.301
807343,-4.301
791465,-4.301
807341,-4.301
807340,-4.301
824267,-4.301
807025,-4.301
807024,-4.301
806983,-4.301
791468,-4.301
742313,-4.301
808307,-4.301
824358,-4.301
807583,-4.301
807579,-4.301
824306,-4.301
824305,-4.301
824304,-4.301
807344,-4.301
351907,-4.301
813869,-4.301
813871,-4.301
741263,-4.301
810177,-4.301
810153,-4.301
30084,-4.301
734950,-4.301
790649,-4.301
790650,-4.301
751959,-4.301
751958,-4.301
809967,-4.301
3364,-4.301
751503,-4.301
751502,-4.301
741695,-4.301
751500,-4.301
791116,-4.301
809644,-4.301
790949,-4.301
813890,-4.301
813886,-4.301
790970,-4.301
790988,-4.301
813876,-4.301
650471,-4.301
791001,-4.301
813888,-4.301
809748,-4.301
809699,-4.301
813885,-4.301
820523,-4.301
755805,-4.2218
636511,-4.2076
642296,-4.2041
646616,-4.2041
803573,-4.2041
803574,-4.2041
803577,-4.2041
803582,-4.2041
803578,-4.2041
803580,-4.2041
804266,-4.1707
642316,-4.1549
819572,-4.1249
308876,-4.1249
644947,-4.1249
804265,-4.1249
648774,-4.1249
648789,-4.1249
648788,-4.1249
628665,-4.1249
682520,-4.1249
107124,-4.1249
684576,-4.1249
656160,-4.1249
656159,-4.1249
694077,-4.1249
176326,-4.1249
683405,-4.1249
311153,-4.1249
155694,-4.1249
741899,-4.1249
716244,-4.1249
243023,-4.1249
375875,-4.1249
269189,-4.1249
781863,-4.1249
38270,-4.1249
409073,-4.1221
797253,-4.0969
528880,-4.0969
642317,-4.0969
804758,-4.0969
810074,-4.0835
812530,-4.0835
812536,-4.0835
812539,-4.0835
3590,-4.0835
811299,-4.0835
12455,-4.0835
810082,-4.0835
810077,-4.0835
810080,-4.0835
192965,-4.0458
802251,-4.0339
642328,-4.0223
808296,-4.0223
706744,-4.011
703173,-4.011
688530,-4.0
688529,-4.0
690037,-4.0
694491,-4.0
690038,-4.0
688518,-4.0
694500,-4.0
690119,-4.0
688519,-4.0
694497,-4.0
690039,-4.0
690116,-4.0
690117,-4.0
690115,-4.0
690118,-4.0
690114,-4.0
690113,-4.0
690112,-4.0
688528,-4.0
690111,-4.0
690073,-4.0
690044,-4.0
690043,-4.0
688527,-4.0
688526,-4.0
690042,-4.0
690041,-4.0
694496,-4.0
694495,-4.0
688525,-4.0
694494,-4.0
694493,-4.0
690040,-4.0
694498,-4.0
694492,-4.0
690036,-4.0
689201,-4.0
690035,-4.0
688729,-4.0
688727,-4.0
689954,-4.0
688726,-4.0
688725,-4.0
689955,-4.0
689956,-4.0
688724,-4.0
688723,-4.0
688791,-4.0
689957,-4.0
688721,-4.0
689958,-4.0
688720,-4.0
689959,-4.0
689960,-4.0
688719,-4.0
689961,-4.0
689962,-4.0
694477,-4.0
688722,-4.0
688792,-4.0
689953,-4.0
688793,-4.0
688812,-4.0
688811,-4.0
688810,-4.0
689871,-4.0
689872,-4.0
689873,-4.0
689874,-4.0
688804,-4.0
694476,-4.0
688803,-4.0
688802,-4.0
688801,-4.0
688800,-4.0
688799,-4.0
688798,-4.0
688797,-4.0
689951,-4.0
689952,-4.0
688796,-4.0
688795,-4.0
688794,-4.0
694478,-4.0
688718,-4.0
689963,-4.0
694479,-4.0
690022,-4.0
690023,-4.0
688537,-4.0
690024,-4.0
688536,-4.0
694486,-4.0
688535,-4.0
694487,-4.0
690025,-4.0
694488,-4.0
690026,-4.0
690027,-4.0
690028,-4.0
690029,-4.0
688534,-4.0
690030,-4.0
690031,-4.0
690032,-4.0
690033,-4.0
694489,-4.0
694490,-4.0
688539,-4.0
688531,-4.0
690021,-4.0
690016,-4.0
694480,-4.0
694481,-4.0
688715,-4.0
694482,-4.0
694483,-4.0
689964,-4.0
689965,-4.0
688714,-4.0
689966,-4.0
694484,-4.0
689967,-4.0
694485,-4.0
688713,-4.0
688689,-4.0
688687,-4.0
688542,-4.0
688541,-4.0
690012,-4.0
694501,-4.0
690014,-4.0
690015,-4.0
690017,-4.0
690013,-4.0
694524,-4.0
694507,-4.0
690139,-4.0
688320,-4.0
688319,-4.0
690140,-4.0
688318,-4.0
694630,-4.0
694631,-4.0
694666,-4.0
688317,-4.0
688316,-4.0
690141,-4.0
690142,-4.0
694669,-4.0
690143,-4.0
694670,-4.0
690144,-4.0
694671,-4.0
690145,-4.0
694672,-4.0
688315,-4.0
688314,-4.0
694674,-4.0
694675,-4.0
688321,-4.0
688308,-4.0
688322,-4.0
694629,-4.0
694571,-4.0
694610,-4.0
694611,-4.0
694612,-4.0
694613,-4.0
694614,-4.0
694615,-4.0
694616,-4.0
694617,-4.0
694618,-4.0
694619,-4.0
694620,-4.0
694621,-4.0
694622,-4.0
694623,-4.0
690137,-4.0
690138,-4.0
694624,-4.0
694625,-4.0
694626,-4.0
694627,-4.0
694628,-4.0
688324,-4.0
688323,-4.0
694676,-4.0
694677,-4.0
688307,-4.0
688285,-4.0
690149,-4.0
690150,-4.0
690228,-4.0
694699,-4.0
688276,-4.0
694700,-4.0
694701,-4.0
688274,-4.0
688268,-4.0
688267,-4.0
688266,-4.0
690235,-4.0
694703,-4.0
694764,-4.0
688265,-4.0
694765,-4.0
694766,-4.0
694767,-4.0
688264,-4.0
694768,-4.0
690236,-4.0
690237,-4.0
690148,-4.0
694698,-4.0
688296,-4.0
694697,-4.0
694678,-4.0
694679,-4.0
694680,-4.0
688305,-4.0
694681,-4.0
694682,-4.0
694683,-4.0
694684,-4.0
694685,-4.0
694686,-4.0
690146,-4.0
688325,-4.0
694687,-4.0
694689,-4.0
688304,-4.0
690147,-4.0
694691,-4.0
694692,-4.0
694693,-4.0
688303,-4.0
694694,-4.0
688301,-4.0
688300,-4.0
688299,-4.0
694688,-4.0
694570,-4.0
694569,-4.0
694568,-4.0
688498,-4.0
688497,-4.0
688496,-4.0
688495,-4.0
688494,-4.0
688813,-4.0
688493,-4.0
694525,-4.0
688375,-4.0
688374,-4.0
688373,-4.0
688372,-4.0
688371,-4.0
688370,-4.0
690124,-4.0
688369,-4.0
688368,-4.0
688367,-4.0
688366,-4.0
688365,-4.0
688364,-4.0
688363,-4.0
688362,-4.0
688499,-4.0
688500,-4.0
690123,-4.0
690122,-4.0
694508,-4.0
694509,-4.0
694516,-4.0
688516,-4.0
690120,-4.0
688515,-4.0
694517,-4.0
694518,-4.0
694519,-4.0
694520,-4.0
690125,-4.0
694521,-4.0
694523,-4.0
688509,-4.0
688508,-4.0
688507,-4.0
688506,-4.0
688505,-4.0
688504,-4.0
688503,-4.0
688502,-4.0
688501,-4.0
690121,-4.0
694522,-4.0
688517,-4.0
690126,-4.0
694526,-4.0
688341,-4.0
694535,-4.0
690134,-4.0
688340,-4.0
690135,-4.0
690136,-4.0
694536,-4.0
694537,-4.0
694557,-4.0
694558,-4.0
694559,-4.0
688339,-4.0
688329,-4.0
694560,-4.0
688328,-4.0
688327,-4.0
688326,-4.0
694561,-4.0
694562,-4.0
694563,-4.0
694564,-4.0
694565,-4.0
694567,-4.0
688342,-4.0
688344,-4.0
688345,-4.0
688346,-4.0
690128,-4.0
688361,-4.0
694527,-4.0
694528,-4.0
688360,-4.0
688359,-4.0
690129,-4.0
688358,-4.0
688357,-4.0
688356,-4.0
688355,-4.0
690127,-4.0
688354,-4.0
690130,-4.0
688352,-4.0
688351,-4.0
690131,-4.0
690132,-4.0
688350,-4.0
688349,-4.0
688348,-4.0
690133,-4.0
694529,-4.0
688347,-4.0
688353,-4.0
688814,-4.0
688821,-4.0
694474,-4.0
689416,-4.0
689417,-4.0
694234,-4.0
694235,-4.0
689431,-4.0
694176,-4.0
694175,-4.0
689432,-4.0
694174,-4.0
689438,-4.0
694173,-4.0
694177,-4.0
689439,-4.0
689440,-4.0
689441,-4.0
689442,-4.0
688998,-4.0
689447,-4.0
689448,-4.0
688997,-4.0
694237,-4.0
694172,-4.0
694238,-4.0
694253,-4.0
694236,-4.0
694254,-4.0
694178,-4.0
689415,-4.0
689409,-4.0
689410,-4.0
689411,-4.0
689412,-4.0
689413,-4.0
694226,-4.0
694227,-4.0
694228,-4.0
689000,-4.0
694229,-4.0
694230,-4.0
694179,-4.0
688999,-4.0
694232,-4.0
694216,-4.0
694215,-4.0
694214,-4.0
694213,-4.0
694233,-4.0
689414,-4.0
694212,-4.0
694211,-4.0
694210,-4.0
694209,-4.0
694231,-4.0
694255,-4.0
689449,-4.0
689450,-4.0
688991,-4.0
694261,-4.0
694111,-4.0
688990,-4.0
689530,-4.0
689531,-4.0
688980,-4.0
689532,-4.0
694262,-4.0
689533,-4.0
689534,-4.0
694112,-4.0
689535,-4.0
694264,-4.0
688979,-4.0
689536,-4.0
689537,-4.0
688978,-4.0
689538,-4.0
694265,-4.0
694110,-4.0
694109,-4.0
689539,-4.0
694108,-4.0
694263,-4.0
688992,-4.0
694113,-4.0
694153,-4.0
694171,-4.0
689466,-4.0
694170,-4.0
694169,-4.0
694256,-4.0
694168,-4.0
694257,-4.0
688996,-4.0
694167,-4.0
694166,-4.0
694165,-4.0
694164,-4.0
694163,-4.0
688995,-4.0
694162,-4.0
694161,-4.0
694160,-4.0
694258,-4.0
694159,-4.0
694154,-4.0
694259,-4.0
694260,-4.0
688994,-4.0
688993,-4.0
689529,-4.0
689001,-4.0
694107,-4.0
694225,-4.0
694217,-4.0
689144,-4.0
689143,-4.0
689142,-4.0
689141,-4.0
689212,-4.0
689140,-4.0
689139,-4.0
689214,-4.0
689215,-4.0
689216,-4.0
689138,-4.0
689145,-4.0
689137,-4.0
689135,-4.0
689134,-4.0
689133,-4.0
689132,-4.0
689217,-4.0
689218,-4.0
689219,-4.0
689220,-4.0
689221,-4.0
689222,-4.0
689223,-4.0
689136,-4.0
689224,-4.0
689146,-4.0
689147,-4.0
689203,-4.0
689200,-4.0
689205,-4.0
689199,-4.0
689206,-4.0
689207,-4.0
689197,-4.0
689196,-4.0
689195,-4.0
689208,-4.0
689194,-4.0
689211,-4.0
689193,-4.0
689191,-4.0
689190,-4.0
689188,-4.0
689187,-4.0
689186,-4.0
689210,-4.0
689185,-4.0
689184,-4.0
689176,-4.0
689149,-4.0
689148,-4.0
689192,-4.0
689225,-4.0
689226,-4.0
689227,-4.0
689074,-4.0
689302,-4.0
689073,-4.0
689072,-4.0
689071,-4.0
689070,-4.0
689401,-4.0
689069,-4.0
690238,-4.0
689403,-4.0
689068,-4.0
689301,-4.0
689404,-4.0
689003,-4.0
689405,-4.0
694223,-4.0
694222,-4.0
689407,-4.0
694221,-4.0
694220,-4.0
689408,-4.0
694224,-4.0
694219,-4.0
694218,-4.0
689004,-4.0
689075,-4.0
689300,-4.0
689299,-4.0
689131,-4.0
689228,-4.0
689276,-4.0
689084,-4.0
689278,-4.0
689279,-4.0
689280,-4.0
689083,-4.0
689281,-4.0
689282,-4.0
689082,-4.0
689283,-4.0
689081,-4.0
689080,-4.0
689284,-4.0
689079,-4.0
689078,-4.0
689286,-4.0
689077,-4.0
689287,-4.0
689076,-4.0
689291,-4.0
689292,-4.0
689297,-4.0
689298,-4.0
689002,-4.0
694106,-4.0
689540,-4.0
689541,-4.0
689715,-4.0
694456,-4.0
689716,-4.0
689717,-4.0
694458,-4.0
689718,-4.0
689719,-4.0
689720,-4.0
689721,-4.0
688889,-4.0
688888,-4.0
689714,-4.0
689722,-4.0
689724,-4.0
689725,-4.0
689726,-4.0
688887,-4.0
689727,-4.0
688886,-4.0
689728,-4.0
688885,-4.0
689729,-4.0
689730,-4.0
689731,-4.0
689723,-4.0
689732,-4.0
694455,-4.0
688890,-4.0
688893,-4.0
689612,-4.0
689613,-4.0
689614,-4.0
689615,-4.0
689616,-4.0
688892,-4.0
689617,-4.0
689618,-4.0
689619,-4.0
689620,-4.0
689713,-4.0
694453,-4.0
689622,-4.0
689623,-4.0
689624,-4.0
689625,-4.0
689626,-4.0
689627,-4.0
688891,-4.0
689628,-4.0
689629,-4.0
694454,-4.0
689712,-4.0
689621,-4.0
688884,-4.0
689733,-4.0
689734,-4.0
689859,-4.0
689860,-4.0
689861,-4.0
694463,-4.0
694464,-4.0
689862,-4.0
689863,-4.0
689864,-4.0
689865,-4.0
689866,-4.0
689867,-4.0
689858,-4.0
689868,-4.0
689870,-4.0
694465,-4.0
694466,-4.0
694467,-4.0
688815,-4.0
694468,-4.0
694469,-4.0
694470,-4.0
694471,-4.0
694472,-4.0
694473,-4.0
689869,-4.0
689857,-4.0
689846,-4.0
694462,-4.0
688883,-4.0
689735,-4.0
688882,-4.0
689736,-4.0
689737,-4.0
689738,-4.0
689739,-4.0
688881,-4.0
689740,-4.0
689741,-4.0
688880,-4.0
688879,-4.0
689742,-4.0
689743,-4.0
689823,-4.0
689824,-4.0
689825,-4.0
689826,-4.0
688822,-4.0
688820,-4.0
688819,-4.0
688818,-4.0
688817,-4.0
694461,-4.0
688816,-4.0
689611,-4.0
689610,-4.0
689609,-4.0
689608,-4.0
688944,-4.0
694091,-4.0
694090,-4.0
694266,-4.0
694089,-4.0
694088,-4.0
694087,-4.0
694086,-4.0
694083,-4.0
694082,-4.0
694081,-4.0
689547,-4.0
694080,-4.0
694268,-4.0
694269,-4.0
689548,-4.0
694079,-4.0
694270,-4.0
694078,-4.0
694271,-4.0
694272,-4.0
688943,-4.0
694273,-4.0
694274,-4.0
694267,-4.0
688945,-4.0
689546,-4.0
694092,-4.0
694105,-4.0
689542,-4.0
689543,-4.0
694104,-4.0
694103,-4.0
689544,-4.0
689545,-4.0
694102,-4.0
694101,-4.0
694100,-4.0
694099,-4.0
688953,-4.0
688952,-4.0
688951,-4.0
688950,-4.0
694098,-4.0
688949,-4.0
688948,-4.0
694097,-4.0
694096,-4.0
694095,-4.0
688947,-4.0
694094,-4.0
694093,-4.0
688946,-4.0
694275,-4.0
694475,-4.0
694276,-4.0
694277,-4.0
694338,-4.0
694339,-4.0
688935,-4.0
694340,-4.0
688934,-4.0
688933,-4.0
688932,-4.0
688931,-4.0
694341,-4.0
694342,-4.0
688930,-4.0
694337,-4.0
688929,-4.0
689603,-4.0
694346,-4.0
689604,-4.0
689605,-4.0
694347,-4.0
694452,-4.0
688896,-4.0
688895,-4.0
689606,-4.0
688894,-4.0
689607,-4.0
688928,-4.0
688936,-4.0
689602,-4.0
689601,-4.0
694279,-4.0
689581,-4.0
694280,-4.0
688941,-4.0
694281,-4.0
689582,-4.0
694314,-4.0
689583,-4.0
694315,-4.0
694316,-4.0
694317,-4.0
688940,-4.0
694335,-4.0
689584,-4.0
688939,-4.0
688938,-4.0
689594,-4.0
689595,-4.0
689596,-4.0
689597,-4.0
689598,-4.0
689599,-4.0
694336,-4.0
688937,-4.0
689600,-4.0
688942,-4.0
689402,-4.0
693141,-4.0
690240,-4.0
693991,-4.0
693992,-4.0
693993,-4.0
693994,-4.0
693995,-4.0
693996,-4.0
693990,-4.0
692604,-4.0
693998,-4.0
692603,-4.0
693999,-4.0
694000,-4.0
692602,-4.0
692601,-4.0
693997,-4.0
692605,-4.0
693989,-4.0
692606,-4.0
693933,-4.0
692614,-4.0
692613,-4.0
693983,-4.0
693984,-4.0
693985,-4.0
692612,-4.0
693986,-4.0
693987,-4.0
693988,-4.0
692611,-4.0
692610,-4.0
692609,-4.0
692608,-4.0
692607,-4.0
692600,-4.0
694001,-4.0
694002,-4.0
692599,-4.0
692584,-4.0
692583,-4.0
692582,-4.0
692581,-4.0
692580,-4.0
692579,-4.0
692578,-4.0
692577,-4.0
692576,-4.0
692575,-4.0
692574,-4.0
692573,-4.0
692429,-4.0
692428,-4.0
692427,-4.0
692585,-4.0
693932,-4.0
692586,-4.0
692588,-4.0
694071,-4.0
694072,-4.0
692598,-4.0
692597,-4.0
694073,-4.0
692596,-4.0
692595,-4.0
692594,-4.0
692593,-4.0
692592,-4.0
692591,-4.0
692590,-4.0
692589,-4.0
